t_ms,side,layer,event,rtt_ms_est,latency_ms,jitter_ms,loss_rate,reorder_rate,goodput_bps,snr_db_est,ber,per,cfo_hz_est,lock_ratio,hs_time_ms,rekey_ms,aead_fail_cnt
3080,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3080,L,audioblock,rx,,,,,,,inf,,,,,,,
3080,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3080,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3090,R,audioblock,rx,,,,,,,inf,,,,,,,
3090,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3090,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3090,L,audioblock,rx,,,,,,,inf,,,,,,,
3090,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3090,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3100,R,audioblock,rx,,,,,,,inf,,,,,,,
3100,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3100,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3100,L,audioblock,rx,,,,,,,inf,,,,,,,
3100,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3100,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3110,R,audioblock,rx,,,,,,,inf,,,,,,,
3110,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3110,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3110,L,audioblock,rx,,,,,,,inf,,,,,,,
3110,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3110,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3120,R,audioblock,rx,,,,,,,inf,,,,,,,
3120,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3120,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3120,L,audioblock,rx,,,,,,,inf,,,,,,,
3120,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3120,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3130,R,audioblock,rx,,,,,,,inf,,,,,,,
3130,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3130,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3130,L,audioblock,rx,,,,,,,inf,,,,,,,
3130,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3130,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3140,R,audioblock,rx,,,,,,,inf,,,,,,,
3140,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3140,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3140,L,audioblock,rx,,,,,,,inf,,,,,,,
3140,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3140,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3150,R,audioblock,rx,,,,,,,inf,,,,,,,
3150,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3150,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3150,L,audioblock,rx,,,,,,,inf,,,,,,,
3150,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3150,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3160,R,audioblock,rx,,,,,,,inf,,,,,,,
3160,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3160,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3160,L,audioblock,rx,,,,,,,inf,,,,,,,
3160,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3160,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3170,R,audioblock,rx,,,,,,,inf,,,,,,,
3170,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3170,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3170,L,audioblock,rx,,,,,,,inf,,,,,,,
3170,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3170,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3180,R,audioblock,rx,,,,,,,inf,,,,,,,
3180,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3180,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3180,L,audioblock,rx,,,,,,,inf,,,,,,,
3180,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3180,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3190,R,audioblock,rx,,,,,,,inf,,,,,,,
3190,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3190,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3190,L,audioblock,rx,,,,,,,inf,,,,,,,
3190,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3190,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3200,R,audioblock,rx,,,,,,,inf,,,,,,,
3200,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3200,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3200,L,audioblock,rx,,,,,,,inf,,,,,,,
3200,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3200,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3210,R,audioblock,rx,,,,,,,inf,,,,,,,
3210,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3210,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3210,L,audioblock,rx,,,,,,,inf,,,,,,,
3210,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3210,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3220,R,audioblock,rx,,,,,,,inf,,,,,,,
3220,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3220,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3220,L,audioblock,rx,,,,,,,inf,,,,,,,
3220,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3220,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3230,R,audioblock,rx,,,,,,,inf,,,,,,,
3230,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3230,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3230,L,audioblock,rx,,,,,,,inf,,,,,,,
3230,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3230,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3240,R,audioblock,rx,,,,,,,inf,,,,,,,
3240,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3240,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3240,L,audioblock,rx,,,,,,,inf,,,,,,,
3240,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3240,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3250,R,audioblock,rx,,,,,,,inf,,,,,,,
3250,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3250,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3250,L,audioblock,rx,,,,,,,inf,,,,,,,
3250,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3250,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3260,R,audioblock,rx,,,,,,,inf,,,,,,,
3260,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3260,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3260,L,audioblock,rx,,,,,,,inf,,,,,,,
3260,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3260,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3270,R,audioblock,rx,,,,,,,inf,,,,,,,
3270,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3270,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3270,L,audioblock,rx,,,,,,,inf,,,,,,,
3270,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3270,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3280,R,audioblock,rx,,,,,,,inf,,,,,,,
3280,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3280,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3280,L,audioblock,rx,,,,,,,inf,,,,,,,
3280,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3280,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3290,R,audioblock,rx,,,,,,,inf,,,,,,,
3290,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3290,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3290,L,audioblock,rx,,,,,,,inf,,,,,,,
3290,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3290,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3300,R,audioblock,rx,,,,,,,inf,,,,,,,
3300,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3300,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3300,L,audioblock,rx,,,,,,,inf,,,,,,,
3300,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3300,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3310,R,audioblock,rx,,,,,,,inf,,,,,,,
3310,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3310,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3310,L,audioblock,rx,,,,,,,inf,,,,,,,
3310,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3310,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3320,R,audioblock,rx,,,,,,,inf,,,,,,,
3320,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3320,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3320,L,audioblock,rx,,,,,,,inf,,,,,,,
3320,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3320,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3330,R,audioblock,rx,,,,,,,inf,,,,,,,
3330,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3330,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3330,L,audioblock,rx,,,,,,,inf,,,,,,,
3330,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3330,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3340,R,audioblock,rx,,,,,,,inf,,,,,,,
3340,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3340,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3340,L,audioblock,rx,,,,,,,inf,,,,,,,
3340,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3340,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3350,R,audioblock,rx,,,,,,,inf,,,,,,,
3350,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3350,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3350,L,audioblock,rx,,,,,,,inf,,,,,,,
3350,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3350,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3360,R,audioblock,rx,,,,,,,inf,,,,,,,
3360,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3360,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3360,L,audioblock,rx,,,,,,,inf,,,,,,,
3360,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3360,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3370,R,audioblock,rx,,,,,,,inf,,,,,,,
3370,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3370,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3370,L,audioblock,rx,,,,,,,inf,,,,,,,
3370,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3370,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3380,R,audioblock,rx,,,,,,,inf,,,,,,,
3380,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3380,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3380,L,audioblock,rx,,,,,,,inf,,,,,,,
3380,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3380,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3390,R,audioblock,rx,,,,,,,inf,,,,,,,
3390,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3390,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3390,L,audioblock,rx,,,,,,,inf,,,,,,,
3390,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3390,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3400,R,audioblock,rx,,,,,,,inf,,,,,,,
3400,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3400,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3400,L,audioblock,rx,,,,,,,inf,,,,,,,
3400,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3400,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3410,R,audioblock,rx,,,,,,,inf,,,,,,,
3410,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3410,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3410,L,audioblock,rx,,,,,,,inf,,,,,,,
3410,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3410,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3420,R,audioblock,rx,,,,,,,inf,,,,,,,
3420,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3420,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3420,L,audioblock,rx,,,,,,,inf,,,,,,,
3420,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3420,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3430,R,audioblock,rx,,,,,,,inf,,,,,,,
3430,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3430,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3430,L,audioblock,rx,,,,,,,inf,,,,,,,
3430,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3430,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3440,R,audioblock,rx,,,,,,,inf,,,,,,,
3440,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3440,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3440,L,audioblock,rx,,,,,,,inf,,,,,,,
3440,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3440,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3450,R,audioblock,rx,,,,,,,inf,,,,,,,
3450,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3450,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3450,L,audioblock,rx,,,,,,,inf,,,,,,,
3450,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3450,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3460,R,audioblock,rx,,,,,,,inf,,,,,,,
3460,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3460,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3460,L,audioblock,rx,,,,,,,inf,,,,,,,
3460,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3460,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3470,R,audioblock,rx,,,,,,,inf,,,,,,,
3470,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3470,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3470,L,audioblock,rx,,,,,,,inf,,,,,,,
3470,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3470,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3480,R,audioblock,rx,,,,,,,inf,,,,,,,
3480,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3480,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3480,L,audioblock,rx,,,,,,,inf,,,,,,,
3480,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3480,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3490,R,audioblock,rx,,,,,,,inf,,,,,,,
3490,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3490,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3490,L,audioblock,rx,,,,,,,inf,,,,,,,
3490,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3490,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3500,R,audioblock,rx,,,,,,,inf,,,,,,,
3500,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3500,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3500,L,audioblock,rx,,,,,,,inf,,,,,,,
3500,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3500,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3510,R,audioblock,rx,,,,,,,inf,,,,,,,
3510,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3510,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3510,L,audioblock,rx,,,,,,,inf,,,,,,,
3510,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3510,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3520,R,audioblock,rx,,,,,,,inf,,,,,,,
3520,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3520,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3520,L,audioblock,rx,,,,,,,inf,,,,,,,
3520,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3520,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3530,R,audioblock,rx,,,,,,,inf,,,,,,,
3530,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3530,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3530,L,audioblock,rx,,,,,,,inf,,,,,,,
3530,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3530,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3540,R,audioblock,rx,,,,,,,inf,,,,,,,
3540,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3540,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3540,L,audioblock,rx,,,,,,,inf,,,,,,,
3540,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3540,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3550,R,audioblock,rx,,,,,,,inf,,,,,,,
3550,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3550,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3550,L,audioblock,rx,,,,,,,inf,,,,,,,
3550,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3550,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3560,R,audioblock,rx,,,,,,,inf,,,,,,,
3560,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3560,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3560,L,audioblock,rx,,,,,,,inf,,,,,,,
3560,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3560,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3570,R,audioblock,rx,,,,,,,inf,,,,,,,
3570,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3570,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3570,L,audioblock,rx,,,,,,,inf,,,,,,,
3570,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3570,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3580,R,audioblock,rx,,,,,,,inf,,,,,,,
3580,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3580,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3580,L,audioblock,rx,,,,,,,inf,,,,,,,
3580,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3580,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3590,R,audioblock,rx,,,,,,,inf,,,,,,,
3590,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3590,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3590,L,audioblock,rx,,,,,,,inf,,,,,,,
3590,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3590,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3600,R,audioblock,rx,,,,,,,inf,,,,,,,
3600,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3600,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3600,L,audioblock,rx,,,,,,,inf,,,,,,,
3600,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3600,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3610,R,audioblock,rx,,,,,,,inf,,,,,,,
3610,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3610,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3610,L,audioblock,rx,,,,,,,inf,,,,,,,
3610,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3610,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3620,R,audioblock,rx,,,,,,,inf,,,,,,,
3620,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3620,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3620,L,audioblock,rx,,,,,,,inf,,,,,,,
3620,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3620,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3630,R,audioblock,rx,,,,,,,inf,,,,,,,
3630,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3630,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3630,L,audioblock,rx,,,,,,,inf,,,,,,,
3630,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3630,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3640,R,audioblock,rx,,,,,,,inf,,,,,,,
3640,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3640,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3640,L,audioblock,rx,,,,,,,inf,,,,,,,
3640,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3640,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3650,R,audioblock,rx,,,,,,,inf,,,,,,,
3650,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3650,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3650,L,audioblock,rx,,,,,,,inf,,,,,,,
3650,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3650,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3660,R,audioblock,rx,,,,,,,inf,,,,,,,
3660,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3660,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3660,L,audioblock,rx,,,,,,,inf,,,,,,,
3660,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3660,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3670,R,audioblock,rx,,,,,,,inf,,,,,,,
3670,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3670,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3670,L,audioblock,rx,,,,,,,inf,,,,,,,
3670,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3670,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3680,R,audioblock,rx,,,,,,,inf,,,,,,,
3680,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3680,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3680,L,audioblock,rx,,,,,,,inf,,,,,,,
3680,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3680,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3690,R,audioblock,rx,,,,,,,inf,,,,,,,
3690,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3690,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3690,L,audioblock,rx,,,,,,,inf,,,,,,,
3690,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3690,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3700,R,audioblock,rx,,,,,,,inf,,,,,,,
3700,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3700,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3700,L,audioblock,rx,,,,,,,inf,,,,,,,
3700,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3700,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3710,R,audioblock,rx,,,,,,,inf,,,,,,,
3710,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3710,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3710,L,audioblock,rx,,,,,,,inf,,,,,,,
3710,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3710,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3720,R,audioblock,rx,,,,,,,inf,,,,,,,
3720,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3720,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3720,L,audioblock,rx,,,,,,,inf,,,,,,,
3720,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3720,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3730,R,audioblock,rx,,,,,,,inf,,,,,,,
3730,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3730,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3730,L,audioblock,rx,,,,,,,inf,,,,,,,
3730,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3730,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3740,R,audioblock,rx,,,,,,,inf,,,,,,,
3740,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3740,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3740,L,audioblock,rx,,,,,,,inf,,,,,,,
3740,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3740,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3750,R,audioblock,rx,,,,,,,inf,,,,,,,
3750,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3750,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3750,L,audioblock,rx,,,,,,,inf,,,,,,,
3750,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3750,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3760,R,audioblock,rx,,,,,,,inf,,,,,,,
3760,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3760,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3760,L,audioblock,rx,,,,,,,inf,,,,,,,
3760,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3760,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3770,R,audioblock,rx,,,,,,,inf,,,,,,,
3770,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3770,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3770,L,audioblock,rx,,,,,,,inf,,,,,,,
3770,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3770,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3780,R,audioblock,rx,,,,,,,inf,,,,,,,
3780,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3780,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3780,L,audioblock,rx,,,,,,,inf,,,,,,,
3780,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3780,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3790,R,audioblock,rx,,,,,,,inf,,,,,,,
3790,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3790,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3790,L,audioblock,rx,,,,,,,inf,,,,,,,
3790,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3790,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3800,R,audioblock,rx,,,,,,,inf,,,,,,,
3800,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3800,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3800,L,audioblock,rx,,,,,,,inf,,,,,,,
3800,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3800,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3810,R,audioblock,rx,,,,,,,inf,,,,,,,
3810,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3810,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3810,L,audioblock,rx,,,,,,,inf,,,,,,,
3810,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3810,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3820,R,audioblock,rx,,,,,,,inf,,,,,,,
3820,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3820,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3820,L,audioblock,rx,,,,,,,inf,,,,,,,
3820,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3820,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3830,R,audioblock,rx,,,,,,,inf,,,,,,,
3830,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3830,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3830,L,audioblock,rx,,,,,,,inf,,,,,,,
3830,R,audioblock,tx,120.000000,,,,,,,,,,,,,
3830,L,audioblock,rx,,0.000000,,,,,,,,,,,,
3840,R,audioblock,rx,,,,,,,inf,,,,,,,
3840,L,audioblock,tx,120.000000,,,,,,,,,,,,,
3840,R,audioblock,rx,,0.000000,,,,,,,,,,,,
3840,L,audioblock,rx,,,,,,,inf,,,,,,,
